Epoch	a         	e          	i         	w          	Node       	M          	Name
51142	1.21257711	0.427163195	21.6307973	64.7324653	230.9767114	67.9253035	(1998 WP7)
55400	1.15187257	0.109960106	40.6975657	235.9186851	248.2922611	114.7156439	(1998 WT7)
51141	2.06960734	0.542415087	1.6820062	60.0686723	70.4775722	338.6469751	(1998 WD31)
55400	1.99915942	0.541720624	1.777459	126.2393642	255.8314729	53.0892441	(1998 XN2)
55400	0.74131946	0.367481654	6.9685271	152.9227411	74.4936061	303.377644	(1998 XX2)
55400	1.55836168	0.306795121	31.7600551	211.2462185	274.2122737	326.3670043	(1998 XA5)
51166	1.39730677	0.62332522	13.5094825	69.269585	259.9848281	38.8354192	(1998 XD12)
55400	2.27421592	0.579900802	20.5535209	67.9844348	92.0653175	119.2139995	(1998 XR16)
55400	0.98184569	0.209692733	7.2450428	226.3507754	85.9889367	83.7893583	(1998 XN17)
55400	1.47658747	0.719691646	3.4357034	344.4583607	341.8402597	199.8139829	(1998 YM4)
55400	1.24046793	0.620335931	8.3344842	355.0306083	219.8624069	83.1422588	(1998 YW5)
55400	2.42276149	0.467928096	8.8757933	342.8328184	106.649886	28.7639881	(1998 YB8)
55400	1.49086684	0.247758002	15.6083434	296.4035821	85.9738515	168.1073292	(1998 YF10)
55400	2.02993031	0.477595968	59.714587	320.8964588	112.0789813	14.2058998	(1998 YR11)
55400	2.82190408	0.619103297	12.5950492	154.7555641	294.9351769	156.1847872	(1999 AF4)
51195	1.7983647	0.512693225	6.7930977	95.1370976	76.9032463	342.9270489	(1999 AM10)
55400	0.91152763	0.110976863	2.6244293	7.6492611	313.3234447	228.9084511	(1999 AO10)
55400	2.15914503	0.410793806	20.4264544	117.8615057	293.6845802	241.0644682	(1999 AU23)
55400	1.15782299	0.276861794	10.0930876	1.5390673	298.5934495	264.0229942	(1999 AJ39)
55400	2.12053443	0.448852968	19.6571538	131.6636736	293.1930071	277.7393505	(1999 BO)
51202	2.69325567	0.533635689	10.0233217	0.045085	121.0065194	1.2244902	(1999 BL33)
51219	1.50320981	0.381040485	3.6976478	137.8941022	318.2490065	19.7730134	(1999 CQ2)
55400	1.24960801	0.393796007	44.5071049	40.025831	337.1629898	142.6542258	(1999 CT8)
55400	2.23685494	0.598392419	33.6428977	262.0319562	317.1358096	130.074017	(1999 CW8)
55400	1.06038949	0.062592115	5.1596709	315.4494457	138.8279965	214.0829991	(1999 CG9)
55400	3.00659948	0.61967764	11.589405	251.7939492	328.0937728	55.7947348	(1999 DB2)
55400	2.03846418	0.464019712	7.6247023	161.2749912	352.2912649	329.6652043	(1999 DY2)
55400	1.680647	0.324987521	29.5114284	241.1360325	329.3669456	55.080431	(1999 DJ3)
51252	2.65787924	0.601763267	23.7317303	304.3493733	159.9638476	12.6992256	(1999 EO3)
55400	1.74577963	0.466051844	18.1806437	273.8970731	5.6650598	290.365411	(1999 ED5)
55400	1.66916341	0.281508151	31.0026878	192.8518019	355.5258943	85.7229782	(1999 EE5)
55400	2.23062576	0.42700269	31.0831945	178.770408	6.2537443	145.7145291	(1999 EF5)
55400	1.07811535	0.132690606	12.0281001	296.9356844	166.145627	107.0998833	(1999 FA)
55400	1.85309072	0.478772545	3.8621547	148.8956387	355.8857676	191.5995307	(1999 FR5)
51259	1.95287316	0.491329431	1.0915327	335.1362115	163.4589325	13.1198745	(1999 FQ10)
55400	1.64643103	0.390933709	2.2999249	35.7877758	191.0992025	111.9451611	(1999 FN19)
55400	1.94275275	0.519737869	15.0816724	273.9678053	347.0555136	38.9315781	(1999 FP19)
51262	1.54387164	0.4765625	20.8122545	106.7228335	0.7456996	28.3587553	(1999 FR19)
55400	1.27444654	0.274450662	21.9654296	67.6227822	19.5116455	29.4263983	(1999 FJ21)
55400	1.73541112	0.454916605	20.1612068	191.6090178	50.6463666	319.0706291	(1999 FN53)
55400	2.11973613	0.602236277	7.2537399	293.7563765	178.5821946	262.8638451	(1999 GL4)
55400	1.14629428	0.61445714	24.4440805	232.1424813	203.4554199	120.7755617	(1999 GY5)
51285	1.34965406	0.763639604	29.3141406	146.3934669	181.0450082	327.2138054	(1999 GR6)
51287	2.04072338	0.507766277	1.287268	159.1944376	28.5578623	5.9374579	(1999 HC1)
55400	1.13138025	0.417911775	18.2128283	147.906043	209.9119257	19.1789669	(1999 HD1)
55400	2.5686108	0.539002332	6.4824817	113.7851196	207.1274475	213.545305	(1999 HV1)
55400	2.37766156	0.456423678	23.7119921	136.3822269	37.9051244	36.4228765	(1999 HW1)
55400	2.55872224	0.566205945	8.2363273	102.287122	168.0903267	251.5098841	(1999 HX1)
55400	2.7915432	0.698390984	15.0883419	344.2231697	147.3807961	164.6500378	(1999 HA2)
55400	1.32326965	0.701967171	20.8919514	302.6027814	53.1977518	87.2734148	(1999 JE1)
55400	1.36656072	0.675137013	20.3395666	27.1977169	52.6798079	85.9918592	(1999 JR6)
55400	1.46918241	0.200648462	22.458228	69.0459775	220.2100452	64.2699074	(1999 JU6)
55400	2.63963651	0.578807022	24.6178889	205.2637771	80.4395123	203.5856645	(1999 JO8)
55400	1.3062608	0.473062901	25.9186426	79.978633	54.5890967	220.1619171	(1999 JZ10)
55400	2.11675041	0.459903701	7.1048128	229.9707832	76.8258658	193.4289514	(1999 KK1)
51318	1.7190443	0.428322191	9.6578465	116.8434538	64.8023928	21.5564915	(1999 KL1)
55400	1.62132635	0.308779344	4.5608276	351.3137217	243.8432363	148.6926835	(1999 LJ1)
55400	0.90726832	0.332643798	11.9073282	223.6058731	240.0456804	83.1661266	(1999 LK1)
55400	2.97957328	0.656416182	42.5769746	158.5768983	67.5152435	61.1582838	(1999 LT1)
51338	1.43916175	0.682866014	6.6743345	168.2776518	204.8493042	324.6014938	(1999 LW1)
51339	1.16526341	0.727140664	19.8254589	133.3578812	251.9938457	320.3794147	(1999 LX1)
51340	1.83977575	0.496039548	11.4352913	71.6940968	237.1728344	344.4180978	(1999 LD6)
55400	1.64319337	0.330192027	27.1411267	185.2662044	92.3474503	90.0915951	(1999 LE6)
55400	1.00975953	0.300749564	13.0598676	123.6050852	252.4109971	257.3342351	(1999 LS7)
55400	2.20770232	0.470797502	30.4821317	158.9034825	87.4614803	140.100841	(1999 LV7)
55400	2.14243729	0.466167432	9.1851448	186.5274698	115.694401	182.9033386	(1999 LN28)
55400	1.21937893	0.09085896	16.3111686	306.9722405	87.9967078	315.8046733	(1999 LP28)
55400	2.85267405	0.622812051	8.4194073	205.5392438	86.1723511	96.6890253	(1999 LD30)
55400	0.67372873	0.66537685	2.019513	9.8694337	80.7830755	209.9038844	(1999 MN)
55400	1.11704075	0.10920695	8.6771473	52.645018	289.6356529	80.0897493	(1999 NW2)
55400	1.4355949	0.248302138	4.275182	318.7053311	262.2385907	194.0691037	(1999 NA5)
55400	1.89637299	0.423735978	9.1543268	164.3713067	148.0273929	74.1638665	(1999 OQ3)
55400	1.67527666	0.359506833	34.482763	80.4718716	319.5254316	338.0216174	(1999 PJ1)
55400	2.04225835	0.488231741	3.5898851	78.8489796	257.2581081	264.3460098	(1999 PS3)
55400	2.81764358	0.555620765	5.4280357	202.8517158	179.4841133	101.8886238	(1999 RU2)
55400	2.43828991	0.508786512	4.7976089	44.1615823	334.8009844	298.9396277	(1999 RV2)
55400	1.47906311	0.352214191	25.784596	64.3019926	170.3558153	91.1588255	(1999 RJ27)
55400	2.16959694	0.454796074	8.7787679	342.6460186	346.1347137	149.7294745	(1999 RN28)
55400	1.47579854	0.240407355	9.2358494	144.8639946	174.194361	39.3137137	(1999 RP28)
55400	1.9083694	0.423921615	3.5569654	269.7434089	124.2970178	24.9660373	(1999 RQ28)
51433	2.5899869	0.60225733	2.971626	180.0438186	163.3139405	1.415361	(1999 RZ31)
55400	1.02637976	0.090303874	10.5199521	9.065231	167.7723578	324.3691928	(1999 RA32)
55400	2.43237893	0.569695354	3.8782967	40.7411586	329.2303779	306.0180125	(1999 RB32)
55400	1.83891622	0.431555382	30.9669053	82.7736779	352.4083453	96.3120843	(1999 RC32)
55400	1.55115699	0.171191623	11.0175357	351.3904121	168.3906465	58.3079979	(1999 RH33)
55400	1.25469492	0.189278963	18.5270595	27.234293	343.1791922	247.4490499	(1999 RJ33)
51435	2.48342919	0.591399651	2.9666445	51.4516864	321.2616013	355.196903	(1999 RK33)
55400	2.38397057	0.483782676	3.2871558	197.4567676	168.1391542	337.9396528	(1999 RO36)
55400	1.68124166	0.644189384	10.8891447	88.5163478	163.0631476	25.6946216	(1999 RM45)
55400	1.08599299	0.065274303	13.3656442	359.745452	196.1217457	5.6652002	(1999 SO5)
55400	3.21090952	0.620446496	6.8950408	349.4142562	40.4215956	311.4707386	(1999 SE10)
55400	1.2784585	0.252832807	1.2254052	27.6798325	26.5518604	142.9471004	(1999 SF10)
55400	1.45492354	0.613731856	23.5879378	103.2896942	13.53417	19.6966793	(1999 SG10)
55400	1.09773399	0.129895365	9.5576062	118.8095755	178.6302754	200.4625432	(1999 SH10)
55400	2.13080369	0.712181368	6.806105	127.9076737	132.6870069	190.4547827	(1999 SJ10)
55400	1.76312168	0.441284661	6.96078	269.1887034	197.8420503	182.443566	(1999 SK10)
55400	1.28074342	0.46328654	61.393552	53.5558201	179.9738073	233.6941636	(1999 TX2)
55400	2.27118516	0.606373946	23.0731568	230.2485281	192.1191687	45.6990141	(1999 TY2)
55400	1.51459399	0.157058438	32.0092098	61.5451088	15.1214377	239.7452066	(1999 TZ4)
55400	2.39476565	0.489460534	4.230679	83.9900644	297.4157889	324.0766265	(1999 TA5)
55400	1.96788089	0.393159075	30.4387322	238.6563073	195.6921349	302.2323603	(1999 TB5)
55400	2.01583179	0.547472311	29.1003993	282.6176012	192.4908451	244.6705606	(1999 TC5)
55400	2.46355923	0.53007695	4.1558004	309.795919	105.0700768	273.7541709	(1999 TD5)
55400	2.23923186	0.484946658	6.6094487	355.1473061	12.5326019	82.7352389	(1999 TE5)
55400	1.6833219	0.39291649	24.4875155	112.0854332	359.1595978	284.5079637	(1999 TK12)
51464	1.59308871	0.465138527	28.669839	250.6567169	199.1335695	334.2127279	(1999 TM12)
55400	1.88649472	0.391132088	37.2612618	150.2115761	212.3914855	73.5396075	(1999 TN12)
51463	2.4711565	0.565889867	2.9393224	191.1867847	190.2812064	359.4752729	(1999 TM13)
55400	2.03149085	0.526018865	9.5149353	216.9026634	202.3740663	247.9368346	(1999 TN13)
51466	1.58402217	0.436211011	20.2594129	302.2348112	15.1364833	25.9348387	(1999 TO13)
55400	2.1632631	0.665953888	2.0150252	148.6611167	328.1996876	105.6832292	(1999 TT16)
55400	2.57679767	0.500034129	18.7536355	175.7810999	202.5105402	219.8142082	(1999 TU16)
55400	1.57852347	0.409826998	1.1054919	85.780365	345.1966086	133.8547702	(1999 TV16)
55400	1.42464966	0.735775024	34.6510407	134.7036996	28.2976937	79.0686668	(1999 TW16)
55400	1.09422798	0.016064912	24.814447	7.0300792	211.3532182	310.5084322	(1999 UQ)
55400	1.89805614	0.504020778	3.6014424	17.9839661	50.7648265	28.5408865	(1999 UR)
51484	2.57890562	0.793674667	10.3413713	64.6349901	228.6987025	13.2312395	(1999 UZ5)
55400	2.00361766	0.486245432	14.365857	297.44536	38.2620151	300.8206348	(1999 VT)
55400	1.73331957	0.370412481	19.4841892	43.5318238	58.1203438	222.5358833	(1999 VN6)
55400	1.37869139	0.304668776	12.8165665	108.8232143	227.1883427	253.082129	(1999 VP6)
55400	2.59473562	0.50861007	27.6292188	254.3038186	203.6197442	184.4328419	(1999 VQ6)
51489	2.21234678	0.760449474	8.5610572	293.8324172	213.2823177	342.9776174	(1999 VR6)
55400	1.19754767	0.223005064	27.9734984	89.3146818	35.3351616	358.6880223	(1999 VS6)
55400	1.59485836	0.278904386	17.0515413	206.3257754	218.0664631	98.6367699	(1999 VM11)
51492	2.44159281	0.546234268	31.0626005	32.6509836	44.4344595	351.6333583	(1999 VN11)
55400	2.81959805	0.591893574	7.9098206	352.9494489	26.9061576	98.1941281	(1999 VQ11)
51493	2.25441225	0.777438966	9.5351465	102.7226567	48.9582861	345.4268151	(1999 VK12)
55400	2.99771594	0.603141317	12.3684836	268.653979	222.1984686	349.3393496	(1999 VX15)
55400	1.3131748	0.738522466	3.9079777	271.4137043	3.7381515	76.4291764	(1999 VF22)
55400	1.64666251	0.329794899	2.8509751	222.6800566	271.3955344	329.4100696	(1999 VG22)
51496	2.0177187	0.477347611	5.9671544	161.0452529	229.8871611	6.6533672	(1999 VU25)
51498	2.23291124	0.559080188	7.4768331	204.2809291	232.0550731	354.5697155	(1999 VV25)
55400	0.9288345	0.112094095	10.776512	354.6603281	232.2642693	163.2265675	(1999 VW25)
55400	0.89991526	0.139549387	1.6630125	151.710776	55.3019761	37.4571734	(1999 VX25)
55400	2.36757478	0.511670473	18.7128745	81.9462753	60.2833684	296.9966057	(1999 XR35)
55400	17.79299579	0.947561303	19.5405448	333.0762271	48.915892	51.5780588	(1999 XS35)
55400	2.38188289	0.698391975	2.6708066	302.3411107	63.6286119	331.9036585	(1999 XK136)
55400	1.81087663	0.647003967	8.910649	274.2496229	270.9563623	99.0795949	(1999 XL136)
51529	1.23942634	0.370725386	21.6828212	105.5626442	73.1478945	315.2950789	(1999 XM141)
51531	2.51313751	0.618087066	7.3531894	308.0057194	88.538838	10.4852406	(1999 XN141)
55400	1.5327986	0.181916823	8.2307413	102.583801	334.7327474	226.2289887	(1999 XX262)
55400	1.67687908	0.339281696	38.2403602	265.5288041	106.2334328	1.3920421	(1999 YA)
55400	2.46206072	0.592978692	1.380451	61.7137394	9.5778187	269.7204529	(1999 YD)
55400	1.28464973	0.329534056	34.5193972	250.2005633	293.3240473	38.9397412	(1999 YG3)
55400	1.65345571	0.40089388	3.722547	9.4039866	3.1336798	32.8722311	(1999 YR14)
51549	1.29002755	0.521907813	2.05435	287.1780658	280.3758732	317.213202	(2000 AA6)
55400	1.78880658	0.476788969	3.7927988	133.221428	283.1594516	162.9597106	(2000 AB6)
55400	0.85361793	0.286291575	4.6959472	187.9435641	101.7900791	313.4623323	(2000 AC6)
55400	2.21290016	0.423729447	30.0568445	335.2222647	112.8596152	82.6654605	(2000 AD6)
55400	2.71812899	0.552992617	11.8884712	279.5909966	119.7505819	153.1164664	(2000 AE6)
55400	1.01753715	0.189778742	2.43509	276.3870285	283.0658389	31.051824	(2000 AG6)
55400	0.74683697	0.35989842	8.5992753	7.958451	277.5458605	288.5845888	(2000 AZ93)
55400	1.69304369	0.586020698	7.9289773	191.916447	157.278194	317.5203096	(2000 AD205)
55400	1.16441616	0.137547744	4.4588604	150.3094258	271.6775491	176.5757398	(2000 AE205)
55400	1.03390568	0.276813451	2.4084765	127.2757657	220.1466288	99.1599965	(2000 AF205)
55400	2.29092214	0.521833183	18.4129747	249.0621468	269.9377849	350.0661513	(2000 AG205)
51555	1.14609722	0.406969261	2.6033522	117.3223108	248.447792	57.3564424	(2000 AH205)
55400	1.86942422	0.558857873	10.1078531	326.3708491	71.6610494	57.8573799	(2000 BE19)
55400	2.66633301	0.55693408	12.567865	79.1833984	147.9133496	120.3871332	(2000 BG19)
55400	2.02696799	0.455319426	1.3171852	134.6417055	349.4487759	227.9460215	(2000 BH19)
55400	2.40460645	0.581313821	14.7184133	201.2461055	310.4797528	281.4952235	(2000 BK19)
55400	2.73327162	0.640592576	15.0375593	241.5486734	314.6093358	104.6052319	(2000 BL19)
51576	1.20076681	0.384527013	16.8527029	272.1843629	310.2492228	313.2307615	(2000 BO19)
55400	1.69856453	0.599293276	6.3380918	303.0260735	320.0819372	207.1123113	(2000 BO28)
55400	2.47056775	0.553516797	8.8658239	127.7711794	297.971253	271.8204441	(2000 CL33)
55400	1.322508	0.272198366	11.5522761	50.1582726	132.8967283	289.9484813	(2000 CM33)
55400	2.60002317	0.586501737	17.6924586	351.5256487	129.6587904	183.1080706	(2000 CN33)
55400	2.32627094	0.568294539	18.2879759	179.2666573	319.5879634	336.9297221	(2000 CO33)
55400	1.13774726	0.166697199	12.2640455	307.5040794	318.7352529	111.5881128	(2000 CE59)
55400	0.86333596	0.42319618	3.2720104	109.0487392	214.2234402	173.3030412	(2000 CH59)
55400	1.47713128	0.311575063	5.7043023	341.3878753	139.2818059	301.9796096	(2000 CK59)
55400	1.07637803	0.090048791	15.3242574	64.9185896	353.09407	215.8331769	(2000 CO101)
55400	1.77459866	0.619217906	10.4538439	247.6767154	160.442553	173.5644687	(2000 CP101)
55400	1.69503771	0.24566683	0.5984489	152.9837232	333.7629111	276.4807968	(2000 CR101)
55400	2.88470938	0.669117999	7.7710348	146.1861159	42.3388945	38.8951681	(2000 DN1)
55400	1.43063251	0.681771462	3.4546605	302.5290942	336.0418077	352.8557309	(2000 DO1)
55400	2.52719009	0.688642557	12.6806773	340.7639448	102.8215909	225.3360333	(2000 DK8)
55400	2.19378097	0.607393292	8.7511367	353.898955	61.9690133	99.7364331	(2000 DL8)
55400	2.47449297	0.61521373	0.2846851	97.4648521	93.8279542	233.4093097	(2000 DO8)
55400	3.35501532	0.630850367	58.3176592	95.5653472	347.8623331	269.1387031	(2000 DQ110)
55400	2.09126396	0.387652763	4.3968494	220.2711301	11.6648115	115.870623	(2000 DV110)
55400	1.11681013	0.202480504	3.5546556	206.0583579	203.9716587	17.7222706	(2000 EA14)
55400	0.89550201	0.495368823	11.5629228	139.5899514	162.8825529	3.9522935	(2000 EB14)
51608	2.63589983	0.535946922	11.4569955	334.8268467	158.5444726	7.3179803	(2000 EC14)
55400	0.83504718	0.566698365	13.7765792	310.0538896	3.9509069	124.978399	(2000 ED14)
55400	1.38249477	0.614722282	9.2274117	285.7184342	10.6535891	75.3684602	(2000 EJ26)
55400	2.40600524	0.659274573	15.6297965	305.3616515	126.6136503	308.5406156	(2000 EK26)
55400	0.81622308	0.469867101	3.8727188	24.0081421	345.2337887	148.9077957	(2000 EM26)
51614	2.22502619	0.766771336	13.0984783	252.8903837	166.5125407	23.6815813	(2000 EU70)
51618	1.7820568	0.370812549	31.7587185	346.4789006	173.0039679	7.5259613	(2000 EC104)
55400	1.14758176	0.41777245	10.8165921	346.7402004	66.4096411	238.7144235	(2000 EF104)
55400	1.64871565	0.348457063	33.4768702	255.2679899	170.9183377	26.9669133	(2000 EV106)
55400	1.69246885	0.454788185	38.1763232	102.6108393	359.8650859	287.2759303	(2000 EY106)
51624	0.92871575	0.446880141	40.260068	313.9007539	358.5288682	275.640756	(2000 EZ106)
55400	3.03338872	0.58437423	25.27103	43.4390269	177.5077166	333.9791597	(2000 EB107)
55400	2.73332062	0.527978659	43.6540868	7.2440532	78.883722	141.06461	(2000 FL1)
55400	1.44011076	0.237666756	23.5790763	165.3545537	5.1276742	356.5129168	(2000 FP10)
55400	1.82430249	0.337386747	11.5405215	97.8748184	40.5658683	92.6919066	(2000 FX13)
51639	2.44620513	0.59084029	7.0415364	254.6485664	187.7391411	40.5373835	(2000 GB2)
55400	1.34086585	0.377518128	9.6284995	107.9955161	176.1180276	182.7268067	(2000 GF2)
51643	2.43577587	0.473625062	14.52404	206.8716066	17.0932081	351.6318858	(2000 GT127)
55400	2.10723338	0.724979212	8.4201513	138.2469639	172.487374	106.2102422	(2000 GU127)
55400	2.82551429	0.62197322	17.941001	2.1807698	197.314449	59.8937211	(2000 GV127)
51650	2.23572773	0.728964805	6.5340941	331.7898078	127.8616376	18.1546779	(2000 GW127)
55400	1.30446462	0.197134153	46.8515787	80.8357335	33.7065199	41.6849015	(2000 GS146)
55400	2.77101672	0.615323368	2.327682	126.8580957	319.0530605	87.8142202	(2000 GC147)
55400	1.89231278	0.550081801	7.1047578	182.1600751	357.5107988	343.9359657	(2000 GD147)
55400	1.78984029	0.35656192	28.483623	99.9730004	31.7067669	131.4745192	(2000 GG147)
55400	1.74618422	0.456250982	10.5720094	215.9450422	68.7552665	133.6538721	(2000 GV147)
55400	2.15432168	0.42402947	7.7558936	244.7997963	46.6065362	49.1218557	(2000 HW23)
55400	0.81547684	0.430335783	2.6614183	17.8841608	55.2392902	68.638876	(2000 HB24)
51662	0.74399955	0.524128684	5.9877829	6.0866893	30.3182921	173.1785522	(2000 HO40)
51669	1.29143894	0.160295544	14.157948	12.6420151	219.0789182	354.9465724	(2000 HP40)
55400	2.92621068	0.593774433	49.2391012	223.6934497	55.3013906	2.03162	(2000 HD74)
55400	2.18525723	0.452712386	11.4047589	220.298465	55.0244159	38.7785088	(2000 JF1)
55400	2.25494826	0.455568021	10.1772355	151.1709004	119.7621218	349.5855994	(2000 JA3)
55400	2.45828881	0.489358296	7.8379834	217.4187239	55.249473	214.1986103	(2000 JQ3)
55400	1.2382242	0.400838755	50.7384373	285.1914368	41.2675114	82.3062682	(2000 JE5)
51668	2.06125793	0.558140835	13.7544422	216.8824652	58.1307382	347.1514544	(2000 JF5)
55400	1.91138177	0.700773888	9.4743043	50.536692	60.1375131	338.6044739	(2000 JJ5)
55400	1.7863019	0.345385259	10.6389494	175.4884421	110.6993033	66.4526327	(2000 JB6)
51668	1.53389021	0.331583989	5.9804099	188.9330246	41.8998289	356.6388102	(2000 JX8)
55400	2.78314903	0.604951998	16.5316811	41.3386115	109.0755491	95.5569657	(2000 JY8)
55400	1.47275399	0.231510103	14.1702172	12.2994737	213.5446593	259.1825763	(2000 JZ8)
55400	2.25750519	0.429790753	21.4488057	254.6403556	47.2339297	333.1797496	(2000 JN10)
55400	2.16531772	0.420401187	7.0516592	103.5513666	189.1788807	47.7020388	(2000 JQ66)
55400	2.15101364	0.438235827	7.3372171	349.7112922	310.6117199	48.6768563	(2000 JO78)
55400	1.33277987	0.462533789	6.7061285	83.1361445	62.6063618	259.5351556	(2000 KA)
55400	2.25371126	0.46648239	10.5364816	180.251326	75.1712398	355.5814493	(2000 KC)
55400	2.11179956	0.430641701	6.910207	160.2276136	134.1597825	92.2713386	(2000 KL33)
55400	2.99852276	0.866166588	50.3464901	56.9593246	64.8802998	354.9940786	(2000 KE41)
55400	1.4521049	0.477890873	24.2787325	63.5062852	82.7311849	330.4366315	(2000 KW43)
55400	2.7170874	0.563833029	26.2652751	97.5852053	75.436199	111.9835036	(2000 KN44)
51701	1.91188683	0.752419414	28.0582865	134.8975058	227.6539794	335.9140589	(2000 KP44)
55400	2.17943264	0.945993534	17.0426024	193.8609105	200.1546028	40.1458246	(2000 LK)
51702	1.43819777	0.740514013	37.1526915	47.1542547	74.2920781	34.1127745	(2000 LD3)
55400	2.57998916	0.659729795	14.9402628	222.6691965	83.1893168	146.8746888	(2000 LF3)
55400	2.91156116	0.610235351	14.8230503	147.8882788	90.7359967	15.8478165	(2000 LF6)
55400	0.91727166	0.110864185	2.8327082	8.2040675	72.5593091	8.1769361	(2000 LG6)
55400	2.12613573	0.407525303	4.689026	250.2179166	61.3021777	64.3161864	(2000 LK10)
55400	2.05413638	0.367343299	7.6249975	220.6319431	104.8022175	132.5693765	(2000 NQ11)
55400	2.42403454	0.589852821	18.5515443	354.5221492	284.0840876	239.7202497	(2000 OH)
55400	1.70097161	0.641071434	13.5865858	73.7898203	123.6936396	214.3326683	(2000 OM)
55400	2.66865229	0.542187101	5.2854361	70.8497266	295.9171493	89.741607	(2000 OG8)
55400	2.40735914	0.501528707	5.9229855	23.5818426	287.4223403	239.7242538	(2000 OH8)
55400	0.98477621	0.221048466	9.9843526	166.1527084	304.627719	284.0788752	(2000 OK8)
55400	2.76351274	0.538556576	17.5243969	194.3321369	154.9342993	57.2794949	(2000 OB22)
51759	1.0196774	0.761263015	22.7803924	37.7189575	128.7920084	54.1576496	(2000 PN)
55400	1.99831877	0.592891135	7.6886251	109.7923793	298.9929264	157.0331743	(2000 PD3)
55400	2.29567591	0.655800975	17.4642232	274.7570419	316.7355662	330.2096417	(2000 PE3)
55400	2.82539914	0.855446697	21.9617512	141.0426653	323.7407492	5.3617242	(2000 PG3)
55400	3.19692269	0.653016639	6.0579669	52.309236	298.8156249	255.8179519	(2000 PF5)
55400	2.08619333	0.456766205	6.1112039	358.4803667	309.8752827	111.3235783	(2000 PG5)
55400	2.31229403	0.602351264	3.7832201	92.2712459	149.274189	317.6993999	(2000 PY5)
51763	2.01010573	0.45205487	3.0097954	347.3947224	290.2396378	13.2791829	(2000 PH8)
55400	1.25224345	0.217053852	22.3881363	112.1674149	142.8133142	81.2276492	(2000 PN8)
55400	2.32711168	0.553176398	5.5940625	159.5188871	171.7657316	286.4411714	(2000 PP9)
55400	1.90379595	0.431982067	13.4829594	6.7661577	297.2936884	291.1617881	(2000 PQ9)
55400	2.22832012	0.420677357	7.2931865	44.1920991	321.3088466	339.7728707	(2000 PQ27)
55400	1.83605496	0.399552063	3.5790475	217.8161714	201.1178191	348.754173	(2000 PO30)
55400	2.68317316	0.66219197	3.1935907	218.746759	153.4738824	84.2455152	(2000 QS7)
55400	2.30082106	0.497591424	12.2752012	15.3217975	329.1766536	298.189947	(2000 QT7)
55400	2.27948341	0.64898411	22.3275901	87.3161065	339.60429	295.9266984	(2000 QU7)
55400	1.40859565	0.522810021	9.1254096	79.3490188	154.8989784	12.7469535	(2000 QV7)
55400	1.94652852	0.467978615	4.1633404	190.6335165	158.726457	227.7745567	(2000 QW7)
55400	1.01051446	0.271530683	4.5823124	73.6161544	150.5147338	350.2170471	(2000 QX69)
55400	1.42643961	0.163762714	25.2051804	64.9836636	342.0230498	238.9781744	(2000 QY69)
55400	2.48584286	0.495856494	7.4769306	187.5217071	162.4252064	184.6928879	(2000 QJ130)
55400	2.5865834	0.534555926	8.8030725	147.3070438	165.756003	141.3598553	(2000 QL130)
55400	2.89957575	0.570081801	2.5606289	300.0757602	104.3067757	349.4103127	(2000 QN130)
55400	2.24888478	0.455729122	5.9007351	339.5407109	343.2627267	341.3017802	(2000 QO130)
55400	1.28137333	0.320932961	17.0925492	301.7455574	172.2417816	209.1243259	(2000 RS11)
55400	2.15194945	0.482392448	7.149822	25.6908722	318.0941063	45.4743059	(2000 RJ12)
51791	2.51628624	0.687800867	31.9517373	250.8946686	162.242017	347.4611975	(2000 RK12)
55400	2.43097672	0.667896042	57.2702483	102.0644683	354.4851768	194.6754691	(2000 RM12)
55400	2.28805408	0.617270887	16.8799605	80.3957035	337.7553264	285.9909173	(2000 RN12)
55400	1.96325136	0.346961291	6.9305187	132.0182583	309.0906872	162.0961622	(2000 RD34)
55400	1.04084946	0.496083445	16.3356222	210.892514	330.3990489	247.6128104	(2000 RV37)
55400	2.20357282	0.444148975	4.9449533	24.414091	309.1383169	8.7670221	(2000 RD52)
55400	1.15472789	0.24773885	18.4621628	258.110784	344.2142309	59.022867	(2000 RE52)
55400	2.33445998	0.545447531	5.0483932	6.9246806	344.8280514	275.233551	(2000 RF52)
55400	1.78678231	0.427929661	9.2817378	192.6471971	176.0217593	38.717192	(2000 RD53)
55400	0.82592911	0.551382657	19.646754	354.3783016	177.9118899	227.9961295	(2000 RH60)
55400	1.83203903	0.324584506	35.3206754	67.715209	324.4282601	329.0447899	(2000 RJ60)
55400	2.17765386	0.488274381	6.5882989	133.4385273	197.1997861	30.5551989	(2000 RK60)
55400	0.95072331	0.318238944	16.0971978	211.7463251	312.8327614	60.5325407	(2000 RN77)
55400	1.54012879	0.394549299	38.3592996	70.1868092	207.7977316	88.269456	(2000 SL)
55400	2.27703034	0.48060847	8.7809498	312.0113449	43.0004644	312.3987213	(2000 SB8)
55400	1.12928884	0.313847657	6.5530841	211.4656869	19.2242064	163.2703115	(2000 SD8)
55400	2.48816354	0.595225087	0.6510372	234.6165342	98.949555	187.4033901	(2000 SE8)
55400	1.649372	0.345278894	17.4418837	339.7053702	351.3055392	242.1264925	(2000 SF8)
55400	2.46530069	0.900689238	24.1276428	151.9809075	338.2383235	176.5096685	(2000 SG8)
55400	1.68826473	0.489246116	56.3812012	86.3003694	1.9122909	137.4199084	(2000 SH8)
